hazard,iso3,country,year,month,plot_date,policy_year,monthly_max_shake_proxy,monthly_sum_shake_proxy,monthly_max_mag_nearby,n_eq_nearby,has_payout,payout_amount_usd
earthquake,LCA,Saint Lucia,2016,2,2016-02-01,2015/16,168.98562948370954,168.98562948370954,4.9,1,0,0.0
earthquake,LCA,Saint Lucia,2016,3,2016-03-01,2015/16,104.9983205026248,172.63885421807254,6.0,3,0,0.0
earthquake,LCA,Saint Lucia,2016,4,2016-04-01,2015/16,52.69365832547452,52.69365832547452,5.2,1,0,0.0
earthquake,LCA,Saint Lucia,2016,5,2016-05-01,2015/16,34.95769248124853,77.4436390214152,4.9,3,0,0.0
earthquake,LCA,Saint Lucia,2016,6,2016-06-01,2016/17,0.0,0.0,,0,0,0.0
earthquake,LCA,Saint Lucia,2016,7,2016-07-01,2016/17,0.0,0.0,,0,0,0.0
earthquake,LCA,Saint Lucia,2016,8,2016-08-01,2016/17,24.31067271973105,24.31067271973105,4.5,1,0,0.0
earthquake,LCA,Saint Lucia,2016,9,2016-09-01,2016/17,101.13281642892808,101.13281642892808,4.5,1,0,0.0
earthquake,LCA,Saint Lucia,2016,10,2016-10-01,2016/17,308.83313434685914,392.51153337879487,5.6,3,0,0.0
earthquake,LCA,Saint Lucia,2016,11,2016-11-01,2016/17,105.98501567025708,183.47401297348856,4.8,3,0,0.0
earthquake,LCA,Saint Lucia,2016,12,2016-12-01,2016/17,193.12223830126013,424.717750719874,5.9,5,0,0.0
earthquake,LCA,Saint Lucia,2017,1,2017-01-01,2016/17,0.0,0.0,,0,0,0.0
earthquake,LCA,Saint Lucia,2017,2,2017-02-01,2016/17,437.9558592605669,437.9558592605669,5.8,1,0,0.0
earthquake,LCA,Saint Lucia,2017,3,2017-03-01,2016/17,58.39236399291144,77.46255852348575,4.8,2,0,0.0
earthquake,LCA,Saint Lucia,2017,4,2017-04-01,2016/17,91.17516043252196,185.17934801011208,5.6,4,0,0.0
earthquake,LCA,Saint Lucia,2017,5,2017-05-01,2016/17,39.48703130643664,39.48703130643664,4.7,1,0,0.0
earthquake,LCA,Saint Lucia,2017,6,2017-06-01,2017/18,0.0,0.0,,0,0,0.0
earthquake,LCA,Saint Lucia,2017,7,2017-07-01,2017/18,52.37925050291628,52.37925050291628,4.8,1,0,0.0
earthquake,LCA,Saint Lucia,2017,8,2017-08-01,2017/18,93.67507744300542,130.40774342556335,4.8,2,0,0.0
earthquake,LCA,Saint Lucia,2017,9,2017-09-01,2017/18,113.7671278210528,186.14420215101512,4.6,3,0,0.0
earthquake,LCA,Saint Lucia,2017,10,2017-10-01,2017/18,33.837471909780106,62.91185204327053,4.8,2,0,0.0
earthquake,LCA,Saint Lucia,2017,11,2017-11-01,2017/18,174.15541901614858,174.15541901614858,5.5,1,0,0.0
earthquake,LCA,Saint Lucia,2017,12,2017-12-01,2017/18,62.42360581909154,62.42360581909154,4.6,1,0,0.0
earthquake,LCA,Saint Lucia,2018,1,2018-01-01,2017/18,34.86563535125732,146.63139357004712,4.9,5,0,0.0
earthquake,LCA,Saint Lucia,2018,2,2018-02-01,2017/18,50.527620141422496,50.527620141422496,4.5,1,0,0.0
earthquake,LCA,Saint Lucia,2018,3,2018-03-01,2017/18,34.83102060237656,34.83102060237656,4.6,1,0,0.0
earthquake,LCA,Saint Lucia,2018,4,2018-04-01,2017/18,112.51221169135746,251.54384453559788,4.9,4,0,0.0
earthquake,LCA,Saint Lucia,2018,5,2018-05-01,2017/18,34.57236661919498,62.73194255944274,4.7,2,0,0.0
earthquake,LCA,Saint Lucia,2018,6,2018-06-01,2018/19,56.930493364704745,56.930493364704745,5.2,1,0,0.0
earthquake,LCA,Saint Lucia,2018,7,2018-07-01,2018/19,25.045125495150547,25.045125495150547,4.5,1,0,0.0
earthquake,LCA,Saint Lucia,2018,8,2018-08-01,2018/19,608.4454195291,768.3478699179229,7.3,3,0,0.0
earthquake,LCA,Saint Lucia,2018,9,2018-09-01,2018/19,261.69672104289447,261.69672104289447,5.4,1,0,0.0
earthquake,LCA,Saint Lucia,2018,10,2018-10-01,2018/19,79.15647871553423,202.2631837008772,5.1,5,0,0.0
earthquake,LCA,Saint Lucia,2018,11,2018-11-01,2018/19,29.17762614046742,75.50720638716766,4.7,3,0,0.0
earthquake,LCA,Saint Lucia,2018,12,2018-12-01,2018/19,20.80369170992058,20.80369170992058,4.5,1,0,0.0
earthquake,LCA,Saint Lucia,2019,1,2019-01-01,2018/19,63.35820143965074,244.71879061324668,4.9,7,0,0.0
earthquake,LCA,Saint Lucia,2019,2,2019-02-01,2018/19,23.876004843076124,23.876004843076124,4.6,1,0,0.0
earthquake,LCA,Saint Lucia,2019,3,2019-03-01,2018/19,0.0,0.0,,0,0,0.0
earthquake,LCA,Saint Lucia,2019,4,2019-04-01,2018/19,0.0,0.0,,0,0,0.0
earthquake,LCA,Saint Lucia,2019,5,2019-05-01,2018/19,28.86044735717157,28.86044735717157,4.6,1,0,0.0
earthquake,LCA,Saint Lucia,2019,6,2019-06-01,2019/20,0.0,0.0,,0,0,0.0
earthquake,LCA,Saint Lucia,2019,7,2019-07-01,2019/20,65.14184857686685,65.14184857686685,4.6,1,0,0.0
earthquake,LCA,Saint Lucia,2019,8,2019-08-01,2019/20,25.20144797892424,25.20144797892424,4.6,1,0,0.0
earthquake,LCA,Saint Lucia,2019,9,2019-09-01,2019/20,140.84569823143485,140.84569823143485,4.8,1,0,0.0
earthquake,LCA,Saint Lucia,2019,10,2019-10-01,2019/20,37.96480617759623,37.96480617759623,4.9,1,0,0.0
earthquake,LCA,Saint Lucia,2019,11,2019-11-01,2019/20,96.6664097095525,128.17359205745004,4.7,2,0,0.0
earthquake,LCA,Saint Lucia,2019,12,2019-12-01,2019/20,36.79373253379882,36.79373253379882,4.5,1,0,0.0
earthquake,LCA,Saint Lucia,2020,1,2020-01-01,2019/20,139.2659963270747,300.8607017642656,4.8,3,0,0.0
earthquake,LCA,Saint Lucia,2020,2,2020-02-01,2019/20,44.57962724862266,144.4946870332774,4.6,4,0,0.0
earthquake,LCA,Saint Lucia,2020,3,2020-03-01,2019/20,38.99951722358538,73.0602059086852,4.9,2,0,0.0
earthquake,LCA,Saint Lucia,2020,4,2020-04-01,2019/20,97.48853301636365,97.48853301636365,5.0,1,0,0.0
earthquake,LCA,Saint Lucia,2020,5,2020-05-01,2019/20,37.212983724807096,61.19507423374528,4.9,2,0,0.0
earthquake,LCA,Saint Lucia,2020,6,2020-06-01,2020/21,0.0,0.0,,0,0,0.0
earthquake,LCA,Saint Lucia,2020,7,2020-07-01,2020/21,25.995840024948745,25.995840024948745,4.6,1,0,0.0
earthquake,LCA,Saint Lucia,2020,8,2020-08-01,2020/21,161.41331265992295,232.4469820264656,4.9,3,0,0.0
earthquake,LCA,Saint Lucia,2020,9,2020-09-01,2020/21,34.84140403305857,34.84140403305857,4.7,1,0,0.0
earthquake,LCA,Saint Lucia,2020,10,2020-10-01,2020/21,51.25322148668793,89.23493337632266,4.8,3,0,0.0
earthquake,LCA,Saint Lucia,2020,11,2020-11-01,2020/21,99.81269701926917,116.75578247250192,4.5,2,0,0.0
earthquake,LCA,Saint Lucia,2020,12,2020-12-01,2020/21,0.0,0.0,,0,0,0.0
earthquake,LCA,Saint Lucia,2021,1,2021-01-01,2020/21,27.45459055679421,53.51733545354034,4.6,2,0,0.0
earthquake,LCA,Saint Lucia,2021,2,2021-02-01,2020/21,0.0,0.0,,0,0,0.0
earthquake,LCA,Saint Lucia,2021,3,2021-03-01,2020/21,168.09410468308306,334.1274388944819,5.8,3,0,0.0
earthquake,LCA,Saint Lucia,2021,4,2021-04-01,2020/21,21.87590011831204,21.87590011831204,4.5,1,0,0.0
earthquake,LCA,Saint Lucia,2021,5,2021-05-01,2020/21,0.0,0.0,,0,0,0.0
earthquake,LCA,Saint Lucia,2021,6,2021-06-01,2021/22,38.82946577474303,38.82946577474303,5.0,1,0,0.0
earthquake,LCA,Saint Lucia,2021,7,2021-07-01,2021/22,60.00925691977418,60.00925691977418,4.5,1,0,0.0
earthquake,LCA,Saint Lucia,2021,8,2021-08-01,2021/22,40.92034065171776,78.07950221749559,4.9,2,0,0.0
earthquake,LCA,Saint Lucia,2021,9,2021-09-01,2021/22,52.57002199204363,104.44347922891654,4.8,2,0,0.0
earthquake,LCA,Saint Lucia,2021,10,2021-10-01,2021/22,76.788676338598,104.81262807987572,4.9,2,0,0.0
earthquake,LCA,Saint Lucia,2021,11,2021-11-01,2021/22,0.0,0.0,,0,0,0.0
earthquake,LCA,Saint Lucia,2021,12,2021-12-01,2021/22,46.59473224075331,93.13573679113084,5.1,2,0,0.0
earthquake,LCA,Saint Lucia,2022,1,2022-01-01,2021/22,74.72622056786084,185.18106286816027,5.2,4,0,0.0
earthquake,LCA,Saint Lucia,2022,2,2022-02-01,2021/22,66.94806274274528,66.94806274274528,5.0,1,0,0.0
earthquake,LCA,Saint Lucia,2022,3,2022-03-01,2021/22,37.32049296636066,37.32049296636066,4.5,1,0,0.0
earthquake,LCA,Saint Lucia,2022,4,2022-04-01,2021/22,115.60773835046454,193.35070641429635,4.9,3,0,0.0
earthquake,LCA,Saint Lucia,2022,5,2022-05-01,2021/22,0.0,0.0,,0,0,0.0
earthquake,LCA,Saint Lucia,2022,6,2022-06-01,2022/23,0.0,0.0,,0,0,0.0
earthquake,LCA,Saint Lucia,2022,7,2022-07-01,2022/23,102.58584042918336,167.39764448230264,5.3,2,0,0.0
earthquake,LCA,Saint Lucia,2022,8,2022-08-01,2022/23,0.0,0.0,,0,0,0.0
earthquake,LCA,Saint Lucia,2022,9,2022-09-01,2022/23,95.83969273702958,143.7902746710152,5.2,2,0,0.0
earthquake,LCA,Saint Lucia,2022,10,2022-10-01,2022/23,52.54582506605058,86.9190428403536,4.7,2,0,0.0
earthquake,LCA,Saint Lucia,2022,11,2022-11-01,2022/23,30.4457001665908,53.9971723440147,4.7,2,0,0.0
earthquake,LCA,Saint Lucia,2022,12,2022-12-01,2022/23,49.59824904215879,205.76418626541056,5.2,6,0,0.0
earthquake,LCA,Saint Lucia,2023,1,2023-01-01,2022/23,290.2984241983869,290.2984241983869,6.1,1,0,0.0
earthquake,LCA,Saint Lucia,2023,2,2023-02-01,2022/23,44.83082326526857,79.12819387244333,4.6,2,0,0.0
earthquake,LCA,Saint Lucia,2023,3,2023-03-01,2022/23,0.0,0.0,,0,0,0.0
earthquake,LCA,Saint Lucia,2023,4,2023-04-01,2022/23,80.70875741628561,175.95886525032483,5.2,4,0,0.0
earthquake,LCA,Saint Lucia,2023,5,2023-05-01,2022/23,28.786723544461523,53.20416237513796,4.9,2,0,0.0
earthquake,LCA,Saint Lucia,2023,6,2023-06-01,2023/24,0.0,0.0,,0,0,0.0
earthquake,LCA,Saint Lucia,2023,7,2023-07-01,2023/24,59.668106452201016,59.668106452201016,4.9,1,0,0.0
earthquake,LCA,Saint Lucia,2023,8,2023-08-01,2023/24,31.10360335443616,58.84617375942817,4.8,2,0,0.0
earthquake,LCA,Saint Lucia,2023,9,2023-09-01,2023/24,31.04737765021923,31.04737765021923,4.6,1,0,0.0
earthquake,LCA,Saint Lucia,2023,10,2023-10-01,2023/24,50.62719617710383,50.62719617710383,4.5,1,0,0.0
earthquake,LCA,Saint Lucia,2023,11,2023-11-01,2023/24,144.741955082168,144.741955082168,5.1,1,0,0.0
earthquake,LCA,Saint Lucia,2023,12,2023-12-01,2023/24,100.55599796469554,246.91490688240447,5.3,4,0,0.0
earthquake,LCA,Saint Lucia,2024,1,2024-01-01,2023/24,0.0,0.0,,0,0,0.0
earthquake,LCA,Saint Lucia,2024,2,2024-02-01,2023/24,48.32249537372896,96.4160463813132,4.9,2,0,0.0
earthquake,LCA,Saint Lucia,2024,3,2024-03-01,2023/24,55.31724313316607,55.31724313316607,4.5,1,0,0.0
earthquake,LCA,Saint Lucia,2024,4,2024-04-01,2023/24,89.35556840557365,89.35556840557365,5.1,1,0,0.0
earthquake,LCA,Saint Lucia,2024,5,2024-05-01,2023/24,40.86801745287857,40.86801745287857,4.6,1,0,0.0
earthquake,LCA,Saint Lucia,2024,6,2024-06-01,2024/25,139.0470081621954,139.0470081621954,6.0,1,0,0.0
earthquake,LCA,Saint Lucia,2024,7,2024-07-01,2024/25,27.433764078203588,27.433764078203588,4.5,1,0,0.0
earthquake,LCA,Saint Lucia,2024,8,2024-08-01,2024/25,0.0,0.0,,0,0,0.0
earthquake,LCA,Saint Lucia,2024,9,2024-09-01,2024/25,42.442097895445634,42.442097895445634,4.8,1,0,0.0
earthquake,LCA,Saint Lucia,2024,10,2024-10-01,2024/25,30.8824838025925,30.8824838025925,4.7,1,0,0.0
earthquake,LCA,Saint Lucia,2024,11,2024-11-01,2024/25,37.02874912818767,60.58019561328246,5.0,2,0,0.0
earthquake,LCA,Saint Lucia,2024,12,2024-12-01,2024/25,34.46041669731004,66.24905954335169,4.6,2,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2007,1,2007-01-01,2006/07,0.0,0.0,,0,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2007,2,2007-02-01,2006/07,102.60361178284283,139.14931931216913,5.0,2,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2007,3,2007-03-01,2006/07,113.9992436679294,175.52937686001383,4.7,2,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2007,4,2007-04-01,2006/07,57.828620151632286,57.828620151632286,4.6,1,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2007,5,2007-05-01,2006/07,30.70173183015125,30.70173183015125,4.5,1,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2007,6,2007-06-01,2007/08,0.0,0.0,,0,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2007,7,2007-07-01,2007/08,83.39571621479239,113.46689247451924,4.9,2,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2007,8,2007-08-01,2007/08,50.14343827811894,76.79736776366191,4.9,2,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2007,9,2007-09-01,2007/08,164.9245070904322,164.9245070904322,5.0,1,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2007,10,2007-10-01,2007/08,0.0,0.0,,0,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2007,11,2007-11-01,2007/08,2039.94493912376,2610.4240242936166,7.4,7,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2007,12,2007-12-01,2007/08,151.8779558215265,445.519711243722,5.2,4,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2008,1,2008-01-01,2007/08,0.0,0.0,,0,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2008,2,2008-02-01,2007/08,160.8741236973452,302.5874348302478,5.3,3,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2008,3,2008-03-01,2007/08,65.81007895678754,175.13454020106897,4.7,3,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2008,4,2008-04-01,2007/08,0.0,0.0,,0,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2008,5,2008-05-01,2007/08,46.77251667490602,46.77251667490602,4.6,1,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2008,6,2008-06-01,2008/09,149.9955263949526,226.2629472055609,5.2,2,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2008,7,2008-07-01,2008/09,191.73158260154472,243.91740496994657,5.8,2,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2008,8,2008-08-01,2008/09,78.67506285506757,137.2965471479656,5.2,2,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2008,9,2008-09-01,2008/09,138.11652516732516,138.11652516732516,4.7,1,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2008,10,2008-10-01,2008/09,0.0,0.0,,0,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2008,11,2008-11-01,2008/09,25.995769148880928,44.72060874907635,4.8,2,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2008,12,2008-12-01,2008/09,102.70802465924878,156.5155996800367,4.9,2,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2009,1,2009-01-01,2008/09,0.0,0.0,,0,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2009,2,2009-02-01,2008/09,36.338663088153965,36.338663088153965,4.5,1,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2009,3,2009-03-01,2008/09,43.39875316785972,43.39875316785972,4.5,1,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2009,4,2009-04-01,2008/09,72.78901239529374,133.17672783793597,4.9,2,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2009,5,2009-05-01,2008/09,70.78605747916619,125.00947655696262,4.6,2,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2009,6,2009-06-01,2009/10,0.0,0.0,,0,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2009,7,2009-07-01,2009/10,0.0,0.0,,0,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2009,8,2009-08-01,2009/10,0.0,0.0,,0,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2009,9,2009-09-01,2009/10,72.30033890452465,72.30033890452465,4.8,1,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2009,10,2009-10-01,2009/10,53.19390874534141,53.19390874534141,4.6,1,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2009,11,2009-11-01,2009/10,93.51756867041222,293.92668796977915,5.2,4,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2009,12,2009-12-01,2009/10,106.9789763342551,106.9789763342551,4.9,1,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2010,1,2010-01-01,2009/10,120.9028813192591,340.1561630803696,5.6,4,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2010,2,2010-02-01,2009/10,0.0,0.0,,0,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2010,3,2010-03-01,2009/10,0.0,0.0,,0,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2010,4,2010-04-01,2009/10,51.662742133456426,51.662742133456426,4.6,1,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2010,5,2010-05-01,2009/10,71.05657527403687,135.10152290574632,5.2,2,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2010,6,2010-06-01,2010/11,65.43525949882584,65.43525949882584,4.5,1,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2010,7,2010-07-01,2010/11,79.49740702427286,79.49740702427286,5.0,1,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2010,8,2010-08-01,2010/11,161.15841944684846,272.21144550483183,5.2,3,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2010,9,2010-09-01,2010/11,0.0,0.0,,0,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2010,10,2010-10-01,2010/11,57.8956632985261,57.8956632985261,4.5,1,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2010,11,2010-11-01,2010/11,0.0,0.0,,0,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2010,12,2010-12-01,2010/11,109.85009860300588,109.85009860300588,5.0,1,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2011,1,2011-01-01,2010/11,41.77039818045746,67.98271759764552,5.0,2,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2011,2,2011-02-01,2010/11,176.15822481176144,176.15822481176144,5.2,1,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2011,3,2011-03-01,2010/11,45.235547851747135,45.235547851747135,4.6,1,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2011,4,2011-04-01,2010/11,99.73388835286976,155.39938957240668,4.6,2,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2011,5,2011-05-01,2010/11,72.60496552245084,72.60496552245084,4.7,1,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2011,6,2011-06-01,2011/12,0.0,0.0,,0,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2011,7,2011-07-01,2011/12,0.0,0.0,,0,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2011,8,2011-08-01,2011/12,232.49569553760128,315.2389751094465,5.2,3,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2011,9,2011-09-01,2011/12,121.44116164123707,139.89837768323207,5.0,2,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2011,10,2011-10-01,2011/12,0.0,0.0,,0,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2011,11,2011-11-01,2011/12,89.00340757137666,204.0320695211376,4.9,3,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2011,12,2011-12-01,2011/12,0.0,0.0,,0,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2012,1,2012-01-01,2011/12,0.0,0.0,,0,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2012,2,2012-02-01,2011/12,110.8588847916602,110.8588847916602,4.6,1,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2012,3,2012-03-01,2011/12,83.74780591703644,83.74780591703644,4.7,1,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2012,4,2012-04-01,2011/12,32.72235411978958,32.72235411978958,4.6,1,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2012,5,2012-05-01,2011/12,0.0,0.0,,0,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2012,6,2012-06-01,2012/13,0.0,0.0,,0,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2012,7,2012-07-01,2012/13,0.0,0.0,,0,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2012,8,2012-08-01,2012/13,0.0,0.0,,0,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2012,9,2012-09-01,2012/13,63.49422169144667,63.49422169144667,4.8,1,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2012,10,2012-10-01,2012/13,61.88192855947292,61.88192855947292,4.8,1,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2012,11,2012-11-01,2012/13,60.65261410582781,60.65261410582781,4.5,1,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2012,12,2012-12-01,2012/13,78.13757619088372,78.13757619088372,5.3,1,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2013,1,2013-01-01,2012/13,0.0,0.0,,0,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2013,2,2013-02-01,2012/13,101.14361820669016,101.14361820669016,4.8,1,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2013,3,2013-03-01,2012/13,116.70932176984026,201.79375828687412,4.8,2,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2013,4,2013-04-01,2012/13,38.5652427511054,38.5652427511054,5.3,1,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2013,5,2013-05-01,2012/13,23.046935804497128,43.892066225128175,4.8,2,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2013,6,2013-06-01,2013/14,0.0,0.0,,0,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2013,7,2013-07-01,2013/14,18.84946389995166,18.84946389995166,4.7,1,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2013,8,2013-08-01,2013/14,0.0,0.0,,0,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2013,9,2013-09-01,2013/14,0.0,0.0,,0,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2013,10,2013-10-01,2013/14,343.4278426349608,343.4278426349608,6.0,1,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2013,11,2013-11-01,2013/14,72.94172263034052,125.3275123815425,4.7,2,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2013,12,2013-12-01,2013/14,68.88431059390216,68.88431059390216,4.8,1,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2014,1,2014-01-01,2013/14,41.53926148775108,75.11470186821727,4.5,2,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2014,2,2014-02-01,2013/14,421.3124293398856,421.3124293398856,6.5,1,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2014,3,2014-03-01,2013/14,0.0,0.0,,0,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2014,4,2014-04-01,2013/14,102.917128533287,149.33469243617117,4.6,2,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2014,5,2014-05-01,2013/14,100.28469368145625,262.3377534272162,5.9,7,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2014,6,2014-06-01,2014/15,0.0,0.0,,0,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2014,7,2014-07-01,2014/15,82.1809675046051,153.6731278880552,4.7,2,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2014,8,2014-08-01,2014/15,0.0,0.0,,0,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2014,9,2014-09-01,2014/15,180.25417405907945,261.8945619428972,5.2,3,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2014,10,2014-10-01,2014/15,0.0,0.0,,0,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2014,11,2014-11-01,2014/15,0.0,0.0,,0,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2014,12,2014-12-01,2014/15,185.32696491134243,305.6505859958469,5.6,2,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2015,1,2015-01-01,2014/15,0.0,0.0,,0,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2015,2,2015-02-01,2014/15,94.08406996806436,237.6880005657057,5.1,3,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2015,3,2015-03-01,2014/15,0.0,0.0,,0,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2015,4,2015-04-01,2014/15,114.74748869779496,189.03314504625712,5.1,2,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2015,5,2015-05-01,2014/15,118.30061014385966,118.30061014385966,4.6,1,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2015,6,2015-06-01,2015/16,0.0,0.0,,0,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2015,7,2015-07-01,2015/16,409.25640385288114,824.9064265199929,6.5,7,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2015,8,2015-08-01,2015/16,126.936674741556,174.3152841401157,4.9,2,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2015,9,2015-09-01,2015/16,104.3812147193321,274.3166685442861,4.9,5,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2015,10,2015-10-01,2015/16,60.57463189916168,60.57463189916168,4.7,1,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2015,11,2015-11-01,2015/16,89.83532174105594,171.4727336571415,4.8,2,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2015,12,2015-12-01,2015/16,301.73285346783604,301.73285346783604,5.6,1,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2016,1,2016-01-01,2015/16,85.87370783256841,138.82996826538815,4.8,2,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2016,2,2016-02-01,2015/16,109.13764242204128,109.13764242204128,4.9,1,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2016,3,2016-03-01,2015/16,22.75867434453373,44.671703830011865,4.7,2,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2016,4,2016-04-01,2015/16,106.2112404554623,106.2112404554623,5.2,1,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2016,5,2016-05-01,2015/16,23.6067507237035,23.6067507237035,4.9,1,0,0.0
earthquake,VCT,Saint Vincent and the Grenadines,2016,6,2016-06-01,2016/17,0.0,0.0,,0,0,0.0
