iso3,country,year,month,year_month,date,n_eq_nearby,monthly_max_mag_nearby,monthly_sum_shake_proxy,monthly_max_shake_proxy,monthly_min_dist_km
TTO,Trinidad and Tobago,2021,11,2021-11,2021-11-01,0,,0.0,0.0,
TTO,Trinidad and Tobago,2021,12,2021-12,2021-12-01,2,5.1,533.4279370369775,267.7605718651267,56.29975889926503
TTO,Trinidad and Tobago,2022,1,2022-01,2022-01-01,4,5.2,820.2241946596812,335.44897537252626,11.224425523403273
TTO,Trinidad and Tobago,2022,2,2022-02,2022-02-01,0,,0.0,0.0,
TTO,Trinidad and Tobago,2022,3,2022-03,2022-03-01,0,,0.0,0.0,
TTO,Trinidad and Tobago,2022,4,2022-04,2022-04-01,3,4.9,335.72107558720006,162.46446931489237,64.12312820871713
TTO,Trinidad and Tobago,2022,5,2022-05,2022-05-01,0,,0.0,0.0,
TTO,Trinidad and Tobago,2022,6,2022-06,2022-06-01,0,,0.0,0.0,
TTO,Trinidad and Tobago,2022,7,2022-07,2022-07-01,2,5.3,284.0752505221857,267.41631697137444,102.60876255854329
TTO,Trinidad and Tobago,2022,8,2022-08,2022-08-01,0,,0.0,0.0,
TTO,Trinidad and Tobago,2022,9,2022-09,2022-09-01,1,4.7,34.658803643571495,34.658803643571495,373.1046403527461
TTO,Trinidad and Tobago,2022,10,2022-10,2022-10-01,2,4.7,240.8722277063858,155.35438497078295,73.07322133965009
TTO,Trinidad and Tobago,2022,11,2022-11,2022-11-01,1,4.7,142.6643354804081,142.6643354804081,90.11608036928371
TTO,Trinidad and Tobago,2022,12,2022-12,2022-12-01,0,,0.0,0.0,
TTO,Trinidad and Tobago,2023,1,2023-01,2023-01-01,0,,0.0,0.0,
TTO,Trinidad and Tobago,2023,2,2023-02,2023-02-01,0,,0.0,0.0,
TTO,Trinidad and Tobago,2023,3,2023-03,2023-03-01,0,,0.0,0.0,
TTO,Trinidad and Tobago,2023,4,2023-04,2023-04-01,2,4.6,252.96639591465657,141.2363545625395,69.10219067865638
TTO,Trinidad and Tobago,2023,5,2023-05,2023-05-01,2,4.9,223.14950235508846,117.1360991298398,103.45018551937662
TTO,Trinidad and Tobago,2023,6,2023-06,2023-06-01,0,,0.0,0.0,
TTO,Trinidad and Tobago,2023,7,2023-07,2023-07-01,1,4.9,207.5827856993747,207.5827856993747,61.16065010100369
TTO,Trinidad and Tobago,2023,8,2023-08,2023-08-01,2,4.8,317.18501342789307,193.9350074334069,51.73622669634225
TTO,Trinidad and Tobago,2023,9,2023-09,2023-09-01,1,4.6,132.78918763107265,132.78918763107265,81.43657971987005
TTO,Trinidad and Tobago,2023,10,2023-10,2023-10-01,1,4.5,95.07501098080729,95.07501098080729,125.23005798520443
TTO,Trinidad and Tobago,2023,11,2023-11,2023-11-01,1,5.1,104.25915912525262,104.25915912525262,244.94245459971228
TTO,Trinidad and Tobago,2023,12,2023-12,2023-12-01,1,4.6,33.85181813040572,33.85181813040572,354.7906009169464
TTO,Trinidad and Tobago,2024,1,2024-01,2024-01-01,0,,0.0,0.0,
TTO,Trinidad and Tobago,2024,2,2024-02,2024-02-01,2,4.9,367.00646318918996,186.4369383405492,82.6480856306776
TTO,Trinidad and Tobago,2024,3,2024-03,2024-03-01,1,4.5,87.76355987329801,87.76355987329801,141.23401607165786
TTO,Trinidad and Tobago,2024,4,2024-04,2024-04-01,2,5.1,71.1041487936544,40.34543991254586,350.9286578872499
TTO,Trinidad and Tobago,2024,5,2024-05,2024-05-01,1,4.6,24.768300340796713,24.768300340796713,417.2762180779703
TTO,Trinidad and Tobago,2024,6,2024-06,2024-06-01,1,6.0,586.7417415521854,586.7417415521854,106.63410385009297
TTO,Trinidad and Tobago,2024,7,2024-07,2024-07-01,1,4.5,112.65968191243783,112.65968191243783,91.28896984069472
TTO,Trinidad and Tobago,2024,8,2024-08,2024-08-01,0,,0.0,0.0,
TTO,Trinidad and Tobago,2024,9,2024-09,2024-09-01,1,4.8,146.08906923286472,146.08906923286472,108.39754485030038
TTO,Trinidad and Tobago,2024,10,2024-10,2024-10-01,1,4.7,117.70790352818587,117.70790352818587,128.57376135040786
TTO,Trinidad and Tobago,2024,11,2024-11,2024-11-01,0,,0.0,0.0,
TTO,Trinidad and Tobago,2024,12,2024-12,2024-12-01,2,4.6,267.49301056487207,137.2778173652247,74.78779548382714
